ux,uy,uz,p
1.045592,0.002967278,0.0187844,-0.00730323
1.042969,0.002517769,0.02078837,-0.007372921
1.040974,0.002211811,0.02221973,-0.007439326
1.039735,0.001666045,0.02322634,-0.007500587
1.038982,0.0004536631,0.02404882,-0.007555715
1.038275,-0.001636397,0.02492426,-0.007606252
1.052132,0.007442335,0.00572997,-0.006921213
1.050039,0.006838961,0.009875393,-0.006986171
1.047713,0.005787704,0.01337643,-0.007059579
1.045212,0.004711616,0.01622959,-0.007135172
1.042755,0.003989355,0.01845849,-0.007209738
1.040676,0.003736466,0.02009379,-0.007281268
1.039193,0.003720238,0.02121015,-0.007347869
1.038184,0.003441128,0.02198689,-0.007408307
1.037278,0.002394448,0.02268797,-0.007463463
1.036147,0.0003557812,0.02353789,-0.007516848
1.048505,0.008391329,0.005909587,-0.006826991
1.046873,0.007421128,0.009818427,-0.00689721
1.044873,0.006150992,0.01305091,-0.006973404
1.042703,0.005107406,0.01564776,-0.007050929
1.040675,0.004678402,0.01765037,-0.007127015
1.039059,0.00490632,0.01909878,-0.007199225
1.037904,0.005427403,0.02010081,-0.007265575
1.036994,0.00559744,0.02088208,-0.007325882
1.036035,0.004831254,0.02171087,-0.007382653
1.034838,0.002895765,0.02276406,-0.007440228
1.045427,0.008495699,0.005705493,-0.006750795
1.044214,0.007210522,0.009267264,-0.006820584
1.042498,0.005881106,0.01220906,-0.006895831
1.04063,0.00508617,0.01457183,-0.006973129
1.038949,0.005154,0.01638596,-0.007049398
1.037625,0.005987455,0.01771517,-0.007121508
1.036616,0.007045751,0.01872586,-0.007187503
1.035734,0.00755842,0.01967513,-0.007248004
1.034787,0.006926301,0.02079537,-0.007306186
1.033652,0.004957982,0.02219715,-0.007366275
1.042268,0.007990915,0.005288524,-0.006686909
1.041276,0.00647482,0.008425999,-0.006751995
1.039755,0.005250091,0.01100951,-0.006823528
1.03815,0.004864621,0.01307245,-0.006898513
1.036753,0.005500532,0.01465931,-0.006973191
1.035634,0.006856854,0.01588459,-0.007043954
1.034704,0.008222892,0.01696157,-0.007109086
1.033803,0.008790224,0.01813883,-0.007169654
1.032783,0.008036589,0.01959283,-0.007228848
1.031541,0.005854462,0.02137437,-0.007290456
1.038123,0.006941384,0.004788681,-0.006632541
1.037191,0.005339063,0.007503334,-0.006690426
1.035875,0.00437223,0.00972979,-0.0067562
1.034621,0.004470673,0.01151494,-0.006826607
1.033612,0.005615051,0.01293741,-0.006897528
1.032798,0.00729914,0.01415115,-0.00696571
1.03202,0.008713027,0.01537452,-0.007030226
1.031101,0.009103497,0.01681223,-0.007092586
1.029909,0.008072329,0.01857654,-0.00715574
1.028382,0.005604257,0.02065763,-0.007222818
1.03261,0.00530496,0.00435036,-0.006586927
1.031835,0.003761955,0.006814267,-0.006636762
1.030929,0.003143655,0.008899723,-0.006695339
1.030231,0.003724097,0.01064916,-0.006759232
1.029773,0.005286205,0.0121453,-0.006824996
1.029373,0.007167282,0.01354044,-0.006890768
1.028791,0.008526633,0.01502354,-0.006956833
1.027841,0.008699935,0.0167461,-0.00702504
1.026449,0.007407993,0.01876195,-0.007097853
1.024646,0.004726089,0.02099994,-0.007177497
1.02612,0.003059185,0.00452035,-0.006549925
1.025863,0.001700934,0.007122647,-0.006592088
1.025654,0.001520027,0.009425165,-0.006642972
1.025634,0.002623902,0.01141803,-0.006699998
1.025689,0.004615171,0.0131656,-0.006761552
1.02558,0.006717854,0.01480878,-0.006827507
1.025082,0.00808363,0.01651207,-0.006898909
1.02408,0.008116639,0.01839964,-0.006977314
1.022579,0.006637088,0.0205049,-0.007064342
1.0207,0.003828614,0.02272914,-0.007161319
1.019047,0.000325335,0.006366346,-0.006520912
1.019602,-0.000561077,0.009434585,-0.006557315
1.020228,-4.167163E-05,0.01207092,-0.006602821
1.020858,0.001764909,0.01425358,-0.006656483
1.02131,0.004282323,0.01609025,-0.00671829
1.021399,0.006664915,0.01775658,-0.006788776
1.02101,0.008081879,0.01942428,-0.006868662
1.020111,0.007995358,0.02122112,-0.006958794
1.018737,0.006318251,0.02319501,-0.007060305
1.017054,0.00336185,0.0252554,-0.007174233
1.01168,-0.00256148,0.01005263,-0.00650817
1.012936,-0.002401585,0.01338353,-0.006544618
1.014271,-0.000760883,0.01598842,-0.00659146
1.01553,0.001941631,0.01795826,-0.006648029
1.016523,0.0049881,0.01951437,-0.006714094
1.017104,0.007554847,0.02089792,-0.006789654
1.017185,0.008907266,0.02230863,-0.006875226
1.016709,0.008602284,0.02389232,-0.006972286
1.015695,0.006648636,0.02570468,-0.00708318
1.014388,0.003469017,0.02763764,-0.007209559
1.00555,-0.005144548,0.01326376,-0.006540932
1.007019,-0.003374932,0.01607737,-0.006584898
1.008692,-0.0003791026,0.01805127,-0.006637895
1.010427,0.003167294,0.01944851,-0.006697889
1.012034,0.006525332,0.02057669,-0.006763947
1.013317,0.009017508,0.02170193,-0.006836512
1.014078,0.01009785,0.0230296,-0.006917948
1.014147,0.009466781,0.02469413,-0.007012664
1.013577,0.007223761,0.02669149,-0.007125602
1.012792,0.003846697,0.02881376,-0.00725862
1.002366,-0.006872445,0.01259908,-0.006632558
1.003544,-0.003469632,0.0141247,-0.006683262
1.005138,0.0005560075,0.01513464,-0.006738261
1.006994,0.00448013,0.01599501,-0.006795058
1.008866,0.007712504,0.01700364,-0.006853461
1.010466,0.009816661,0.01837295,-0.006916041
1.011506,0.01047713,0.02023534,-0.006988317
1.011841,0.009547894,0.02260328,-0.007077744
1.011708,0.00718134,0.02529512,-0.007190234
1.011691,0.003822535,0.02794616,-0.00732528
1.00111,-0.007327702,0.007821264,-0.00673797
1.001879,-0.00300451,0.008112817,-0.00678651
1.003261,0.001198055,0.008493259,-0.006838094
1.00498,0.004763451,0.00929172,-0.006891252
1.006666,0.007375052,0.01071639,-0.006946747
1.008004,0.00885881,0.01286415,-0.007008467
1.008837,0.009103769,0.01570083,-0.00708307
1.009275,0.008069298,0.01901754,-0.007177413
1.009746,0.005881694,0.02243306,-0.007294043
1.010757,0.002861131,0.02550596,-0.007427647
0.9999451,-0.006877654,0.003909908,-0.00681302
1.000275,-0.002604944,0.003927534,-0.006856889
1.001231,0.0009782426,0.004404095,-0.006910101
1.002542,0.003673589,0.005545563,-0.006971806
1.00384,0.005433454,0.00747665,-0.007041993
1.004886,0.006287327,0.01020182,-0.007122871
1.005717,0.006254137,0.01354793,-0.007218109
1.006636,0.005320996,0.0171613,-0.007329532
1.008042,0.003523139,0.02060269,-0.007453541
1.010156,0.001029609,0.02350177,-0.007580623
0.9990208,-0.006537858,0.00569194,-0.006873532
0.9984993,-0.002741274,0.006203092,-0.006921113
0.9985297,6.526161E-05,0.007062912,-0.006988771
0.9991267,0.001894332,0.008426225,-0.007074458
1.000098,0.002887505,0.01041584,-0.007175056
1.001296,0.003217491,0.01301577,-0.007288188
1.002791,0.002978424,0.01601101,-0.007411607
1.004798,0.002154487,0.01903851,-0.007540527
1.00745,0.0007073118,0.02172884,-0.007666172
1.010618,-0.001291065,0.02384478,-0.007777902
0.998396,-0.0072031,0.01104168,-0.006949378
0.996879,-0.003641074,0.01242737,-0.007011593
0.9959503,-0.001255577,0.01395736,-0.007104995
0.9959083,-2.570812E-06,0.01568895,-0.007224613
0.9968584,0.0003830123,0.01767526,-0.007361958
0.9987712,0.0002143036,0.0198854,-0.00750768
1.001567,-0.000312408,0.02215829,-0.007652481
1.0051,-0.001159119,0.02423668,-0.007786585
1.009093,-0.002365867,0.02586991,-0.007900104
1.013135,-0.003909658,0.02692094,-0.007985428
0.9969246,-0.009411435,0.01504931,-0.007048671
0.9951482,-0.005878727,0.01767634,-0.007132093
0.9942067,-0.003609049,0.02044085,-0.007254348
0.9943868,-0.002645068,0.02317257,-0.007407074
0.9959211,-0.002658998,0.02573308,-0.007575584
0.9988654,-0.003204488,0.02801082,-0.007743154
1.003026,-0.003955605,0.02989532,-0.007894628
1.007954,-0.004773545,0.03126187,-0.008018295
1.013044,-0.005655949,0.03199666,-0.008106998
1.017701,-0.006618747,0.03205569,-0.008158916
0.995181,-0.01284638,0.01701211,-0.007161531
0.9937117,-0.009579617,0.02062517,-0.0072666
0.9934911,-0.007470181,0.02451821,-0.007412054
0.9946533,-0.006671327,0.0283599,-0.007586913
0.9972959,-0.006842171,0.03184438,-0.007772186
1.001368,-0.007446294,0.03473385,-0.007946325
1.006587,-0.008066727,0.03686045,-0.008090943
1.012419,-0.00850745,0.03811769,-0.008194508
1.018183,-0.008759466,0.0384688,-0.008253685
1.023252,-0.008897362,0.03796416,-0.008272322
0.9946187,-0.01615329,0.01874075,-0.007260132
0.993475,-0.01354572,0.02274743,-0.007385623
0.9939958,-0.01184978,0.0271389,-0.007548064
0.9961774,-0.01127701,0.03154506,-0.007734038
0.9999116,-0.011493,0.03560461,-0.007922484
1.004953,-0.01191802,0.0390233,-0.008090541
1.010898,-0.01209001,0.0415829,-0.008219782
1.017192,-0.01181539,0.04314255,-0.008300416
1.02322,-0.01114581,0.04365716,-0.008332404
1.028467,-0.01026062,0.04318881,-0.008323255
0.9957561,-0.01805731,0.02100854,-0.007313157
0.9948883,-0.01634185,0.02503281,-0.007458766
0.9960119,-0.0152834,0.0294617,-0.007634928
0.9989917,-0.01506081,0.03395663,-0.007825355
1.003513,-0.01532775,0.03816581,-0.008008491
1.009155,-0.01550044,0.04178605,-0.008163226
1.01542,-0.01512582,0.04458886,-0.008274085
1.02176,-0.01406293,0.04643523,-0.008334448
1.027661,-0.01245456,0.04728387,-0.008346798
1.032765,-0.01059894,0.04718177,-0.008319864
0.9984881,-0.01818356,0.0236405,-0.007306542
0.9980862,-0.01742219,0.02748787,-0.007469258
0.9998254,-0.01711935,0.03173587,-0.007653922
1.00342,-0.01731879,0.03608412,-0.007842038
1.008395,-0.0176318,0.04020032,-0.008013802
1.014224,-0.01752408,0.0437919,-0.008152518
1.020375,-0.01663718,0.04665456,-0.008247636
1.02635,-0.01493414,0.04868324,-0.008296054
1.031765,-0.01264589,0.04985329,-0.008301193
1.036422,-0.01017112,0.05020159,-0.008270224
1.003306,-0.01678169,0.02639422,-0.007241066
1.003583,-0.01697442,0.02990074,-0.007410321
1.005834,-0.01742355,0.03381655,-0.007591855
1.009673,-0.01799246,0.03784664,-0.007768261
1.014576,-0.0182805,0.04167274,-0.007924432
1.020027,-0.01788482,0.04503935,-0.008049651
1.025566,-0.01661954,0.04779932,-0.008138101
1.030828,-0.01457494,0.04990121,-0.008188277
1.035567,-0.0120523,0.0513504,-0.008201675
1.039646,-0.009500106,0.05217972,-0.008181382
1.010532,-0.01442352,0.02840437,-0.007110544
1.011299,-0.01543704,0.03165585,-0.007270641
1.013546,-0.01643418,0.03523164,-0.007436941
1.016915,-0.01716501,0.03884616,-0.007596728
1.020987,-0.01731401,0.04224173,-0.007740604
1.025401,-0.01668416,0.04525934,-0.007862502
1.029884,-0.01528754,0.04784625,-0.007958541
1.034242,-0.0133198,0.05001024,-0.008025768
1.038306,-0.01109195,0.05176353,-0.008061602
1.041915,-0.008978083,0.05308312,-0.008064209
1.018178,-0.01171288,0.02853179,-0.006907594
1.018904,-0.01318584,0.03173595,-0.00704993
1.020516,-0.01436176,0.03510079,-0.007199625
1.022797,-0.01500127,0.03840999,-0.007348963
1.02554,-0.01495166,0.04151542,-0.007492089
1.028615,-0.01422581,0.04436419,-0.007624241
1.03196,-0.01298269,0.04696627,-0.007740498
1.035511,-0.01144929,0.04933334,-0.007834987
1.039129,-0.009855006,0.05142733,-0.007901183
1.042607,-0.008401606,0.0531409,-0.007933151
1.022862,-0.008854955,0.02609197,-0.006652727
1.023156,-0.01041555,0.02942593,-0.00678145
1.023924,-0.01149882,0.03282651,-0.006923292
1.025116,-0.01194665,0.03616481,-0.007073212
1.026722,-0.0117586,0.0393731,-0.007226063
1.028784,-0.01108458,0.04243778,-0.007376152
1.031354,-0.01014327,0.04535836,-0.007516683
1.034422,-0.009127507,0.04809894,-0.007639558
1.037855,-0.008153697,0.05055713,-0.007735902
1.041423,-0.007267347,0.05256483,-0.007797301
1.023087,-0.005777355,0.0220039,-0.006391857
1.02292,-0.007268958,0.02554609,-0.006515217
1.02309,-0.008221199,0.02917657,-0.006657111
1.023656,-0.008554086,0.03281215,-0.006813401
1.024707,-0.008355808,0.0363999,-0.006978535
1.026332,-0.007831361,0.03990262,-0.007145621
1.028584,-0.007200028,0.04327121,-0.007306582
1.031439,-0.006601493,0.04641579,-0.007452366
1.034767,-0.006060855,0.04918793,-0.007573408
1.038362,-0.005524183,0.05138774,-0.007660471
1.019684,-0.002386582,0.01833692,-0.006167169
1.019196,-0.003810041,0.02203537,-0.006289968
1.019109,-0.004712272,0.02588004,-0.00643434
1.019509,-0.005070639,0.02978501,-0.006596408
1.020482,-0.005011383,0.03367227,-0.00677016
1.022076,-0.00474359,0.03746339,-0.006947922
1.024283,-0.004455689,0.04106654,-0.007121088
1.027035,-0.004226899,0.04436134,-0.007280758
1.030215,-0.004006752,0.04718947,-0.007418129
1.033685,-0.003678401,0.04936434,-0.007524759
1.014442,0.001459923,0.01628054,-0.006006621
1.013814,6.156138E-05,0.01998259,-0.006129479
1.013706,-0.0009001882,0.02384233,-0.00627481
1.014182,-0.001447833,0.02774787,-0.006438403
1.015274,-0.001717902,0.03158682,-0.006613531
1.016957,-0.001894024,0.03525455,-0.006791941
1.019147,-0.002107937,0.03865453,-0.006965332
1.021737,-0.002359483,0.04168712,-0.007126418
1.024636,-0.002516954,0.04423712,-0.007268953
1.027817,-0.002409442,0.04617469,-0.0073869
1.009279,0.005813413,0.01531202,-0.00592699
1.008599,0.004348662,0.01889501,-0.006047491
1.008525,0.003176489,0.02255126,-0.006189742
1.009107,0.002234929,0.02612978,-0.006347982
1.010318,0.001390564,0.02950143,-0.006514028
1.012038,0.0005054324,0.0325872,-0.006679397
1.014101,-0.0004674859,0.03536012,-0.006837639
1.016367,-0.001417495,0.0378157,-0.006985203
1.018805,-0.002106122,0.03993113,-0.007120159
1.021529,-0.00229443,0.04164168,-0.007239677
1.006038,0.01028334,0.01449465,-0.005932389
1.005178,0.008612022,0.01791705,-0.006046578
1.005036,0.007058575,0.02119876,-0.006179644
1.00564,0.005527792,0.0241627,-0.006323099
1.006864,0.003893044,0.02672023,-0.006467439
1.008463,0.002062968,0.02891248,-0.006605504
1.010189,8.563452E-05,0.03088434,-0.006734667
1.011918,-0.001787425,0.03279139,-0.006856263
1.013727,-0.003168774,0.03469801,-0.006972599
1.015869,-0.003723343,0.03653809,-0.007083378
1.005837,0.0141306,0.01342218,-0.006008455
1.0046,0.01214024,0.01665236,-0.006112165
1.004213,0.01014028,0.01942967,-0.006229377
1.004629,0.007973464,0.02161489,-0.006349773
1.005623,0.005453087,0.02329444,-0.006464497
1.006882,0.00248958,0.02476653,-0.006569033
1.008136,-0.0007278804,0.02638175,-0.00666392
1.009266,-0.003696071,0.02833679,-0.006753502
1.010367,-0.005802242,0.03058061,-0.006843065
1.011737,-0.006635105,0.03289047,-0.006935018
1.008248,0.01695845,0.01199738,-0.006129145
1.006608,0.01458834,0.01487239,-0.006219065
1.005939,0.01208758,0.01723955,-0.006316486
1.006132,0.009188035,0.01916992,-0.006411799
1.006886,0.005709706,0.02090096,-0.006497457
1.007812,0.001737549,0.02265114,-0.006570062
1.008566,-0.002307302,0.02448924,-0.006631586
1.00901,-0.005801849,0.02637952,-0.006688554
1.009334,-0.008173833,0.02830344,-0.006748585
1.010017,-0.009128013,0.03030213,-0.006816003
1.012862,0.01900351,0.0103682,-0.006265435
1.011467,0.01608691,0.01334222,-0.006337865
1.011037,0.01302504,0.0160866,-0.006412826
1.011342,0.009584583,0.01850965,-0.006481919
1.011983,0.005761507,0.02052263,-0.006538079
1.012552,0.001829214,0.02205225,-0.006578152
1.012803,-0.001818206,0.02312302,-0.006604816
1.012764,-0.004863184,0.02392661,-0.00662572
1.012725,-0.007110891,0.02479157,-0.006649797
1.013113,-0.008436736,0.02605077,-0.006683435
1.021981,0.02128033,0.008901005,-0.006383646
1.021261,0.01789453,0.01183282,-0.00643341
1.021082,0.01467212,0.01451633,-0.006480813
1.021148,0.01152322,0.01666959,-0.006518872
1.021142,0.008512325,0.01807433,-0.006541164
1.020826,0.005754882,0.01868119,-0.006544735
1.02012,0.003259416,0.01868329,-0.00653228
1.019134,0.0009161236,0.01847507,-0.006511793
1.018133,-0.001340266,0.01850031,-0.006493818
1.017415,-0.003388694,0.01909945,-0.006488267
1.035981,0.02530229,0.005897256,-0.006447828
1.03531,0.02214849,0.007753941,-0.00647827
1.03457,0.01949286,0.009300631,-0.006502363
1.033534,0.01726245,0.01035835,-0.006514862
1.032053,0.01539872,0.01084056,-0.006510349
1.030063,0.01375374,0.01083972,-0.006485974
1.027583,0.01204996,0.01062058,-0.006443876
1.024755,0.01000483,0.01050204,-0.006391654
1.021873,0.007513283,0.01072474,-0.006340615
1.01927,0.004711109,0.01142033,-0.006302731
1.051272,0.03070376,0.001033735,-0.006428593
1.050023,0.02878753,0.00160559,-0.006459498
1.048236,0.02732076,0.00185574,-0.006482446
1.045782,0.02611767,0.001854967,-0.006492149
1.042623,0.02502912,0.001717648,-0.006483417
1.038812,0.02381684,0.001605569,-0.006453175
1.03446,0.02216206,0.001719371,-0.006402637
1.029771,0.0198192,0.002234533,-0.006338069
1.025099,0.01674665,0.003220314,-0.006269702
1.020849,0.0130891,0.004633307,-0.006209223
1.060607,0.03549644,-0.00307181,-0.006291592
1.059919,0.03512815,-0.003259788,-0.006339021
1.058306,0.03516919,-0.003614079,-0.006386392
1.055548,0.03513591,-0.004151888,-0.006424348
1.051575,0.03473793,-0.004720828,-0.006443694
1.046551,0.03373384,-0.005078919,-0.006437393
1.040828,0.03184566,-0.004987426,-0.006402894
1.034836,0.02887228,-0.004266113,-0.006343596
1.029014,0.02485886,-0.002841221,-0.006268415
1.023714,0.02007967,-0.0007883246,-0.006189611
1.061631,0.04023216,-0.00184761,-0.006047741
1.061915,0.04063981,-0.003262572,-0.006107277
1.061165,0.04154633,-0.004424255,-0.006183983
1.059082,0.04230692,-0.005418492,-0.006263214
1.05563,0.04244741,-0.006278023,-0.006329269
1.050897,0.0416368,-0.006905701,-0.006368658
1.045135,0.03957018,-0.007119931,-0.006372308
1.038835,0.03601802,-0.006727427,-0.006337828
1.032547,0.03106073,-0.005564723,-0.006270588
1.026605,0.02517955,-0.00357454,-0.006182643
1.058776,0.04572466,0.005887508,-0.005747197
1.059641,0.04661562,0.003319473,-0.005815878
1.059697,0.04768268,0.0009381961,-0.005917564
1.058166,0.04843799,-0.001137591,-0.006036444
1.054814,0.04844385,-0.002874539,-0.006150032
1.049962,0.0473137,-0.004234853,-0.006236563
1.044268,0.04467818,-0.005129945,-0.006280364
1.038367,0.04027615,-0.00541233,-0.006274584
1.032537,0.03426934,-0.0048889,-0.006221868
1.026701,0.02744337,-0.003427295,-0.006133748
1.055534,0.04859592,0.01429803,-0.005418696
1.05645,0.05057603,0.01251412,-0.005495119
1.057015,0.05233039,0.01053838,-0.005609521
1.056383,0.0534073,0.008459238,-0.005754079
1.05386,0.05343998,0.006339856,-0.005909213
1.049206,0.05206449,0.004229687,-0.006048255
1.042802,0.04884444,0.002203084,-0.006144676
1.035538,0.04340737,0.0004279224,-0.006179246
1.028386,0.03596216,-0.0007961899,-0.006145982
1.021891,0.02771302,-0.001135981,-0.00605581
1.05097,0.04480409,0.01821565,-0.00508449
1.051691,0.04822364,0.01896624,-0.005157919
1.05226,0.0514992,0.0193381,-0.005267781
1.052164,0.05400562,0.01925123,-0.005411934
1.050777,0.05525831,0.01865398,-0.005578138
1.047549,0.05485745,0.01751232,-0.005744691
1.042271,0.05233454,0.01577464,-0.00588405
1.035262,0.04714288,0.01340296,-0.00596874
1.027242,0.03919644,0.01055658,-0.005979165
1.019006,0.02969563,0.007723673,-0.005912821
1.043715,0.03552681,0.01922333,-0.004815477
1.044281,0.04007146,0.02176416,-0.004872574
1.044882,0.04485532,0.02408029,-0.004964216
1.045183,0.0491234,0.02600462,-0.005086719
